station_id,station_name,city,line_name,latitude,longitude,station_type,station_tier,interchange_flag,num_platforms,num_entry_exit_gates,num_escalators,num_lifts,num_afc_gates,platform_capacity,max_safe_occupancy,nearby_poi_count,poi_category,connecting_transport_modes
BLR043,Rajajinagar,Bengaluru,Green Line,13.00,77.55,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
BLR044,Kuvempu Road,Bengaluru,Green Line,12.99,77.55,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
BLR045,Srirampura,Bengaluru,Green Line,12.99,77.56,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
BLR046,Mantri Square Sampige Road,Bengaluru,Green Line,12.99,77.57,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
BLR047,Nadaprabhu Kempegowda Station Majestic,Bengaluru,Green Line-Purple Line,12.97,77.57,Interchange,Tier-3,1,4,12,8,6,20,2500,3000,25,Central Hub,Metro;Rail;Bus
BLR048,Chickpet,Bengaluru,Green Line,12.97,77.57,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
BLR049,Krishna Rajendra Market,Bengaluru,Green Line,12.96,77.57,Regular,Tier-3,0,2,6,4,2,10,1800,2100,10,Market,Metro;Bus
BLR050,National College,Bengaluru,Green Line,12.95,77.57,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Education,Metro;Bus
BLR051,Lalbagh,Bengaluru,Green Line,12.95,77.58,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Botanical Garden,Metro;Bus
BLR052,South End Circle,Bengaluru,Green Line,12.94,77.58,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
BLR053,Jayanagar,Bengaluru,Green Line,12.93,77.58,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
BLR054,Rashtriya Vidyalaya Road,Bengaluru,Green Line-Yellow Line-Blue Line,12.92,77.58,Interchange,Tier-3,1,4,10,6,4,16,2200,2500,15,Transit Hub,Metro;Bus
BLR055,Banashankari,Bengaluru,Green Line,12.91,77.57,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Transit Hub,Metro;Bus
BLR056,Jaya Prakash Nagar,Bengaluru,Green Line,12.91,77.58,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
BLR057,Yelachenahalli,Bengaluru,Green Line,12.90,77.58,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
BLR058,Konanakunte Cross,Bengaluru,Green Line,12.89,77.57,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
BLR059,Doddakallasandra,Bengaluru,Green Line,12.88,77.56,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
BLR060,Vajarahalli,Bengaluru,Green Line,12.87,77.55,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
BLR061,Thalaghattapura,Bengaluru,Green Line,12.86,77.54,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
BLR062,Silk Institute,Bengaluru,Green Line,12.85,77.53,Terminal,Tier-3,0,2,8,4,2,12,1800,2100,10,Terminal,Metro;Bus
BLR063,Rashtriya Vidyalaya Road,Bengaluru,Yellow Line-Green Line,12.92,77.58,Interchange,Tier-3,1,4,10,6,4,16,2200,2500,15,Transit Hub,Metro;Bus
BLR064,Ragigudda,Bengaluru,Yellow Line-Blue Line,12.92,77.59,Interchange,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
BLR065,Jayadeva Hospital,Bengaluru,Yellow Line-Pink Line-Blue Line,12.92,77.60,Interchange,Tier-3,1,4,12,8,6,20,2500,3000,20,Hospital Hub,Metro;Bus
BLR066,BTM Layout,Bengaluru,Yellow Line,12.91,77.61,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
BLR067,Central Silk Board,Bengaluru,Yellow Line-Blue Line,12.91,77.62,Interchange,Tier-3,1,4,12,8,6,20,2500,3000,25,Major Junction,Metro;Bus
BLR068,HSR Layout,Bengaluru,Yellow Line-Blue Line,12.91,77.63,Interchange,Tier-3,0,2,6,4,2,10,1800,2100,8,IT Hub,Metro;Bus
BLR069,Agara,Bengaluru,Yellow Line,12.92,77.64,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
BLR070,Ibblur,Bengaluru,Yellow Line-Blue Line,12.92,77.66,Interchange,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
BLR071,Bellandur,Bengaluru,Yellow Line-Blue Line,12.93,77.67,Interchange,Tier-3,0,2,6,4,2,10,1800,2100,10,IT Hub,Metro;Bus
BLR072,Kadubeesanahalli,Bengaluru,Yellow Line-Blue Line,12.93,77.69,Interchange,Tier-3,0,2,6,4,2,10,1800,2100,8,IT Hub,Metro;Bus
BLR073,Marathahalli,Bengaluru,Yellow Line-Blue Line,12.95,77.70,Interchange,Tier-3,0,2,6,4,2,10,1800,2100,10,Commercial,Metro;Bus
BLR074,ISRO,Bengaluru,Yellow Line-Blue Line,12.96,77.70,Interchange,Tier-3,0,2,6,4,2,10,1800,2100,8,Research,Metro;Bus
BLR075,DRDO Sports Complex,Bengaluru,Yellow Line,12.97,77.69,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Sports,Metro;Bus
BLR076,Doddanekundi,Bengaluru,Yellow Line-Blue Line,12.98,77.69,Interchange,Tier-3,0,2,6,4,2,10,1800,2100,8,IT Hub,Metro;Bus
BLR077,Visvesvaraya Industrial Area,Bengaluru,Yellow Line,12.87,77.67,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Industrial,Metro;Bus
BLR078,Electronic City,Bengaluru,Yellow Line,12.84,77.66,Regular,Tier-3,0,2,6,4,2,10,1800,2100,12,IT Hub,Metro;Bus
BLR079,Bommasandra,Bengaluru,Yellow Line,12.81,77.67,Terminal,Tier-3,0,2,8,4,2,12,1800,2100,10,Industrial,Metro;Bus
BLR080,Kalena Agrahara,Bengaluru,Pink Line,12.86,77.59,Terminal,Tier-3,0,2,8,4,2,12,1800,2100,10,Residential,Metro;Bus
BLR081,Hulimavu,Bengaluru,Pink Line,12.87,77.60,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
BLR082,IIMB,Bengaluru,Pink Line,12.89,77.60,Regular,Tier-3,0,2,6,4,2,10,1800,2100,10,Education,Metro;Bus
BLR083,JP Nagar 4th Phase,Bengaluru,Pink Line,12.90,77.60,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
BLR084,Jayadeva Hospital,Bengaluru,Pink Line-Yellow Line,12.92,77.60,Interchange,Tier-3,1,4,12,8,6,20,2500,3000,20,Hospital Hub,Metro;Bus
BLR085,Tavarekere,Bengaluru,Pink Line,12.93,77.61,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
BLR086,Dairy Circle,Bengaluru,Pink Line,12.94,77.60,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
BLR087,Lakkasandra,Bengaluru,Pink Line,12.95,77.60,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
BLR088,Langford Town,Bengaluru,Pink Line,12.96,77.60,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
BLR089,Rashtriya Military School,Bengaluru,Pink Line,12.97,77.60,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,School,Metro;Bus
BLR090,MG Road,Bengaluru,Pink Line-Purple Line,12.97,77.60,Interchange,Tier-3,1,4,10,6,4,16,2200,2500,15,Commercial,Metro;Bus
BLR091,Shivajinagar,Bengaluru,Pink Line,12.98,77.60,Regular,Tier-3,0,2,6,4,2,10,1800,2100,10,Transit Hub,Metro;Bus
BLR092,Cantonment Railway Station,Bengaluru,Pink Line,12.99,77.60,Regular,Tier-3,0,2,6,4,2,10,1800,2100,12,Rail Hub,Metro;Rail;Bus
BLR093,Pottery Town,Bengaluru,Pink Line,13.00,77.60,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
BLR094,Tannery Road,Bengaluru,Pink Line,13.01,77.61,Terminal,Tier-3,0,2,8,4,2,12,1800,2100,10,Commercial,Metro;Bus
BLR095,Venkateshpura,Bengaluru,Blue Line,13.02,77.61,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
BLR096,Kadugondanahalli,Bengaluru,Blue Line,13.03,77.62,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
BLR097,Nagawara,Bengaluru,Blue Line,13.04,77.62,Regular,Tier-3,0,2,6,4,2,10,1800,2100,10,Transit Hub,Metro;Bus
BLR098,Kempegowda International Airport,Bengaluru,Blue Line,13.20,77.71,Terminal,Tier-3,0,2,8,6,4,14,2200,2600,15,Airport,Metro;Bus
BLR099,Airport City,Bengaluru,Blue Line,13.18,77.69,Regular,Tier-3,0,2,6,4,2,10,1800,2100,10,Airport Hub,Metro;Bus
BLR100,Doddajala,Bengaluru,Blue Line,13.15,77.65,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
BLR101,Bettahalsoor,Bengaluru,Blue Line,13.13,77.64,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
BLR102,Bagalur Cross,Bengaluru,Blue Line,13.11,77.63,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Education,Metro;Bus
BLR103,Yelahanka,Bengaluru,Blue Line,13.10,77.60,Regular,Tier-3,0,2,6,4,2,10,1800,2100,10,Residential,Metro;Bus
BLR104,Jakkur Cross,Bengaluru,Blue Line,13.08,77.60,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
BLR105,Kodigehalli,Bengaluru,Blue Line,13.06,77.59,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
BLR106,Hebbal,Bengaluru,Blue Line,13.03,77.59,Regular,Tier-3,0,2,6,4,2,10,1800,2100,12,Transit Hub,Metro;Rail;Bus
BLR107,Kempapura,Bengaluru,Blue Line,13.04,77.61,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
BLR108,Veerasandra,Bengaluru,Blue Line,13.04,77.62,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Industrial,Metro;Bus
BLR109,HSR Layout,Bengaluru,Blue Line,13.04,77.63,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,IT Hub,Metro;Bus
BLR110,Kalyan Nagar,Bengaluru,Blue Line,13.02,77.64,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
BLR111,HRBR Layout,Bengaluru,Blue Line,13.01,77.64,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
BLR112,Horamavu,Bengaluru,Blue Line,13.02,77.66,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
BLR113,Kasturinagar,Bengaluru,Blue Line,13.01,77.66,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
BLR114,Mahadevapura,Bengaluru,Blue Line,12.99,77.67,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,IT Hub,Metro;Bus
BLR115,KR Pura,Bengaluru,Blue Line-Purple Line,13.00,77.67,Interchange,Tier-3,1,4,10,6,4,16,2200,2500,15,Transit Hub,Metro;Rail;Bus
BLR116,Doddanekundi,Bengaluru,Blue Line,12.98,77.69,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,IT Hub,Metro;Bus
BLR117,DRDO Sec,Bengaluru,Blue Line,12.97,77.69,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Defense,Metro;Bus
BLR118,ISRO,Bengaluru,Blue Line,12.96,77.70,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Research,Metro;Bus
BLR119,Marathahalli,Bengaluru,Blue Line,12.95,77.70,Regular,Tier-3,0,2,6,4,2,10,1800,2100,10,Commercial,Metro;Bus
BLR120,Devarabesanahalli,Bengaluru,Blue Line,12.94,77.69,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,IT Hub,Metro;Bus
BLR121,Kadubeesanahalli,Bengaluru,Blue Line,12.93,77.69,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,IT Hub,Metro;Bus
BLR122,Bellandur,Bengaluru,Blue Line,12.93,77.67,Regular,Tier-3,0,2,6,4,2,10,1800,2100,10,IT Hub,Metro;Bus
BLR123,Ibblur,Bengaluru,Blue Line,12.92,77.66,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
BLR124,Agara Lake,Bengaluru,Blue Line,12.92,77.64,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Park,Metro;Bus
BLR125,HSR Layout,Bengaluru,Blue Line,12.91,77.63,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,IT Hub,Metro;Bus
BLR126,Central Silk Board,Bengaluru,Blue Line,12.91,77.62,Regular,Tier-3,1,4,12,8,6,20,2500,3000,25,Major Junction,Metro;Bus
BLR127,Ragigudda,Bengaluru,Blue Line,12.92,77.59,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
BLR128,Jayadeva Hospital,Bengaluru,Blue Line,12.92,77.60,Regular,Tier-3,1,4,12,8,6,20,2500,3000,20,Hospital Hub,Metro;Bus
BLR129,Rashtriya Vidyalaya Road,Bengaluru,Blue Line,12.92,77.58,Regular,Tier-3,1,4,10,6,4,16,2200,2500,15,Transit Hub,Metro;Bus
BLR130,Mahalakshmi,Bengaluru,Blue Line,13.01,77.55,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
BLR131,Garudacharpalya,Bengaluru,Blue Line,12.99,77.70,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,IT Park,Metro;Bus
BLR132,Hoodi,Bengaluru,Blue Line,12.99,77.71,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,IT Hub,Metro;Bus
BLR133,Seetharampalya,Bengaluru,Blue Line,12.98,77.72,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,IT Hub,Metro;Bus
BLR134,Nallurhalli,Bengaluru,Blue Line,12.97,77.72,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,IT Park,Metro;Bus
BLR135,Sri Sathya Sai Hospital,Bengaluru,Blue Line,12.97,77.73,Regular,Tier-3,0,2,6,4,2,10,1800,2100,10,Hospital,Metro;Bus
BLR136,Pattandur Agrahara,Bengaluru,Blue Line,12.98,77.74,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
BLR137,Kadugodi Tree Park,Bengaluru,Blue Line,12.98,77.75,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Park,Metro;Bus
BLR138,Hopefarm Channasandra,Bengaluru,Blue Line,12.99,77.75,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
BLR139,Whitefield (Kadugodi),Bengaluru,Blue Line,12.99,77.76,Regular,Tier-3,0,2,6,4,2,10,1800,2100,10,IT Hub,Metro;Bus
BLR140,Channasandra,Bengaluru,Blue Line,13.00,77.76,Terminal,Tier-3,0,2,8,4,2,12,1800,2100,10,Terminal,Metro;Bus
MUM001,Dahanu Road,Mumbai,Western Metro Line,19.97,72.73,Terminal,Tier-3,0,2,8,4,2,12,1800,2100,10,Terminal,Metro;Bus
MUM002,Vangaon,Mumbai,Western Metro Line,19.86,72.74,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM003,Boisar,Mumbai,Western Metro Line,19.80,72.75,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Industrial,Metro;Bus
MUM004,Umroli,Mumbai,Western Metro Line,19.74,72.76,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM005,Palghar,Mumbai,Western Metro Line,19.70,72.77,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM006,Kelve Road,Mumbai,Western Metro Line,19.62,72.78,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM007,Saphale,Mumbai,Western Metro Line,19.57,72.82,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM008,Vaitarna,Mumbai,Western Metro Line,19.51,72.84,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM009,Virar,Mumbai,Western Metro Line,19.47,72.81,Regular,Tier-3,0,2,6,4,2,10,1800,2100,10,Suburban Hub,Metro;Rail;Bus
MUM010,Nallasopara,Mumbai,Western Metro Line,19.42,72.81,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM011,Vasai Road,Mumbai,Western Metro Line,19.38,72.83,Regular,Tier-3,0,2,6,4,2,10,1800,2100,10,Suburban Hub,Metro;Rail;Bus
MUM012,Naigaon,Mumbai,Western Metro Line,19.35,72.84,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM013,Bhayandar,Mumbai,Western Metro Line,19.31,72.85,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM014,Mira Road,Mumbai,Western Metro Line,19.28,72.86,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM015,Dahisar,Mumbai,Western Metro Line,19.25,72.86,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM016,Borivali,Mumbai,Western Metro Line,19.23,72.86,Regular,Tier-3,0,2,6,4,2,10,1800,2100,10,Commercial,Metro;Bus
MUM017,Kandivali,Mumbai,Western Metro Line,19.21,72.85,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM018,Malad,Mumbai,Western Metro Line,19.19,72.85,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
MUM019,Goregaon,Mumbai,Western Metro Line,19.16,72.85,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM020,Ram Mandir,Mumbai,Western Metro Line,19.15,72.85,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM021,Jogeshwari,Mumbai,Western Metro Line,19.14,72.85,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM022,Andheri,Mumbai,Western Metro Line-Proposed Metro - Under Construction,19.12,72.85,Interchange,Tier-3,1,4,12,8,6,20,2500,3000,25,Major Hub,Metro;Rail;Bus
MUM023,Vile Parle,Mumbai,Western Metro Line,19.10,72.84,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM024,Santa Cruz,Mumbai,Western Metro Line,19.08,72.84,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM025,Khar Road,Mumbai,Western Metro Line,19.07,72.84,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM026,Bandra,Mumbai,Western Metro Line,19.05,72.84,Regular,Tier-3,0,2,6,4,2,10,1800,2100,10,Commercial,Metro;Bus
MUM027,Mahim,Mumbai,Western Metro Line,19.04,72.84,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM028,Matunga Road,Mumbai,Western Metro Line,19.03,72.84,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM029,Dadar,Mumbai,Western Metro Line-Central Metro Line,19.02,72.84,Interchange,Tier-3,1,4,12,8,6,20,2500,3000,25,Major Hub,Metro;Rail;Bus
MUM030,Prabhadevi,Mumbai,Western Metro Line,19.01,72.83,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
MUM031,Lower Parel,Mumbai,Western Metro Line,19.00,72.83,Regular,Tier-3,0,2,6,4,2,10,1800,2100,10,Corporate,Metro;Bus
MUM032,Mahalaxmi,Mumbai,Western Metro Line,18.98,72.82,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
MUM033,Mumbai Central,Mumbai,Western Metro Line,18.97,72.82,Regular,Tier-3,0,2,6,4,2,10,1800,2100,12,Rail Hub,Metro;Rail;Bus
MUM034,Grant Road,Mumbai,Western Metro Line,18.96,72.82,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
MUM035,Charni Road,Mumbai,Western Metro Line,18.95,72.82,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM036,Marine Lines,Mumbai,Western Metro Line,18.94,72.82,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
MUM037,Churchgate,Mumbai,Western Metro Line,18.93,72.83,Regular,Tier-3,0,2,6,4,2,10,1800,2100,12,Terminal Hub,Metro;Rail;Bus
MUM038,Marine Drive,Mumbai,Western Metro Line,18.93,72.82,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Tourist,Metro;Bus
MUM039,Nariman Point,Mumbai,Western Metro Line,18.92,72.82,Regular,Tier-3,0,2,6,4,2,10,1800,2100,10,Corporate,Metro;Bus
MUM040,Cuffe Parade,Mumbai,Western Metro Line,18.91,72.82,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM041,Colaba,Mumbai,Western Metro Line-Central Metro Line,18.91,72.83,Interchange,Tier-3,0,2,6,4,2,10,1800,2100,8,Tourist,Metro;Bus
MUM042,World Trade Centre,Mumbai,Western Metro Line,18.90,72.82,Terminal,Tier-3,0,2,8,4,2,12,1800,2100,10,Terminal,Metro;Bus
MUM043,Kasara,Mumbai,Central Metro Line,19.64,73.48,Terminal,Tier-3,0,2,8,4,2,12,1800,2100,10,Terminal,Metro;Bus
MUM044,Umbermali,Mumbai,Central Metro Line,19.58,73.43,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM045,Khardi,Mumbai,Central Metro Line,19.53,73.38,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM046,Thansit,Mumbai,Central Metro Line,19.49,73.34,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM047,Atgaon,Mumbai,Central Metro Line,19.44,73.30,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM048,Asangaon,Mumbai,Central Metro Line,19.40,73.25,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM049,Vasind,Mumbai,Central Metro Line,19.35,73.20,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM050,Khadavli,Mumbai,Central Metro Line,19.31,73.16,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM051,Titwala,Mumbai,Central Metro Line,19.29,73.12,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM052,Ambivli,Mumbai,Central Metro Line,19.26,73.13,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM053,Shahad,Mumbai,Central Metro Line,19.25,73.14,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM054,Kalyan,Mumbai,Central Metro Line-Thane Metro Line,19.24,73.13,Interchange,Tier-3,1,4,10,6,4,16,2200,2500,15,Suburban Hub,Metro;Rail;Bus
MUM055,Thakurli,Mumbai,Central Metro Line,19.22,73.09,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM056,Dombivli,Mumbai,Central Metro Line,19.21,73.08,Regular,Tier-3,0,2,6,4,2,10,1800,2100,10,Residential,Metro;Bus
MUM057,Kopar,Mumbai,Central Metro Line,19.20,73.07,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM058,Diva,Mumbai,Central Metro Line,19.19,73.04,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM059,Mumbra,Mumbai,Central Metro Line,19.17,73.02,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM060,Kalwa,Mumbai,Central Metro Line,19.19,72.99,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM061,Thane,Mumbai,Central Metro Line-Thane Metro Line-Proposed Metro - Under Construction,19.18,72.97,Interchange,Tier-3,1,4,12,8,6,20,2500,3000,25,Major Hub,Metro;Rail;Bus
MUM062,Mulund,Mumbai,Central Metro Line,19.17,72.95,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM063,Nahur,Mumbai,Central Metro Line,19.15,72.94,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM064,Bhandup,Mumbai,Central Metro Line,19.14,72.93,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM065,Kanjurmarg,Mumbai,Central Metro Line,19.13,72.93,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM066,Vikhroli,Mumbai,Central Metro Line,19.11,72.92,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM067,Ghatkopar,Mumbai,Central Metro Line-Proposed Metro - Under Construction,19.08,72.90,Interchange,Tier-3,1,4,10,6,4,16,2200,2500,15,Transit Hub,Metro;Rail;Bus
MUM068,Vidyavihar,Mumbai,Central Metro Line,19.07,72.89,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Education,Metro;Bus
MUM069,Kurla,Mumbai,Central Metro Line-Harbour Metro Line,19.06,72.88,Interchange,Tier-3,1,4,12,8,6,20,2500,3000,25,Major Hub,Metro;Rail;Bus
MUM070,Sion,Mumbai,Central Metro Line,19.04,72.86,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM071,Matunga,Mumbai,Central Metro Line,19.02,72.85,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Education,Metro;Bus
MUM072,Dadar,Mumbai,Central Metro Line-Western Metro Line,19.01,72.84,Interchange,Tier-3,1,4,12,8,6,20,2500,3000,25,Major Hub,Metro;Rail;Bus
MUM073,Parel,Mumbai,Central Metro Line,19.00,72.84,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Hospital,Metro;Bus
MUM074,Currey Road,Mumbai,Central Metro Line,18.99,72.83,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM075,Chinchpokli,Mumbai,Central Metro Line,18.98,72.83,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM076,Byculla,Mumbai,Central Metro Line,18.97,72.83,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM077,Sandhurst Road,Mumbai,Central Metro Line-Harbour Metro Line,18.96,72.83,Interchange,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM078,Masjid,Mumbai,Central Metro Line-Harbour Metro Line,18.95,72.83,Interchange,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
